kol1,kol2,kol3,kol4,kol5,kol6
32,-1.5630649111231414,-0.94480525789323544,-0.95191293732222348,-0.94565795503073047,3
33,-1.5769960376019523,-1.0460929621685746,-1.0479236430843808,-1.0451804266354658,3
34,-1.5421121229090371,-0.84738647988429372,-0.84723875384512237,-0.83923723838165498,3
35,-1.5522958698625411,-0.78411298637241078,-0.78895802646725632,-0.77211164815214117,3
36,-1.576616437779778,-0.9518587087761986,-0.95405589986513861,-0.9495885896426044,3
37,-1.5727998701095427,-1.0459620656781696,-1.0419285838238346,-1.0395668371469571,3
38,-1.5449133078037027,-0.85340023864346903,-0.85523091955927522,-0.84651508324816938,3
39,-1.5399111919203712,-0.77033893568208578,-0.77814597635980876,-0.76472908609330281,3
40,-1.5583900364658223,-0.94649195266959618,-0.94442939797078707,-0.93916548910664566,3
41,-1.5708925212493565,-1.0538046354032882,-1.0537952856539736,-1.0431571408837781,3
42,-1.5457248660442133,-0.84411406762417029,-0.84831210506644295,-0.84256574913766624,3
43,-1.5321957787859317,-0.77219392594611003,-0.77181058622420984,-0.7668196900400559,3
44,-1.5732748373747263,-0.95067316056310247,-0.9533939376136622,-0.94848157932375121,3
45,-1.5796476265075838,-1.0403148170921281,-1.0437162558927935,-1.0372368796177491,3
46,-1.530454855463546,-0.84656370194460551,-0.84925081989763263,-0.83729997032366199,3
47,-1.5382263670938734,-0.77693237889876865,-0.77805995866611399,-0.76891777378626069,3
48,-1.5711561841800292,-0.94478655839460624,-0.95260481877150671,-0.94731847050901019,3
49,-1.5767024554734728,-1.04460822197741,-1.0520562322814508,-1.0418182567819219,3
50,-1.549709729202112,-0.84316787299352891,-0.84459090483921684,-0.83725135162722586,3
51,-1.5453845351691604,-0.77857045497869326,-0.7845412048910213,-0.77774767703900516,3
52,-1.5668179004980372,-0.93610251123117016,-0.93671398483634749,-0.93062729803251798,3
53,-1.5828284112244237,-1.0502816498615324,-1.0486641432301,-1.0463210960518516,3
54,-1.5410593411362088,-0.84433846160772164,-0.8459709278380575,-0.8398954607334056,3
55,-1.5438754856297778,-0.77320369887209095,-0.77186668472009767,-0.77145716570011647,3
56,-1.5659558536112275,-0.94486883618857498,-0.94781774712241196,-0.93700382706510132,3
57,-1.5867160369894502,-1.052798602377033,-1.0625204717143939,-1.0532586100433132,3
58,-1.5548053425785899,-0.85997124246179679,-0.86128581721543496,-0.85420431708452793,3
59,-1.545913730980369,-0.77634147474208348,-0.77989624943150893,-0.77429574959204062,3
60,-1.579845841193054,-0.94044453481288814,-0.94665463830767094,-0.93972647406552401,3
61,-1.57723726113427,-1.0457301918951665,-1.0450887990921824,-1.0413320698175608,3
62,-1.5423907454386132,-0.84701996971115989,-0.84595596823915409,-0.8389380464035866,3
63,-1.5397933850790066,-0.77536162101390937,-0.77828061274993954,-0.76939648095117019,3
64,-1.5777645869956156,-0.94904256428262956,-0.9501589243507973,-0.94695570023560227,3
65,-1.5844552676051706,-1.0569461511730067,-1.0584739002110186,-1.0508501146198626,3
66,-1.5303819274188919,-0.84613735337585805,-0.84430293256032607,-0.84317161289325482,3
67,-1.5505474667407038,-0.79405737974346002,-0.79621343193541561,-0.78748263602540647,3
68,-1.5711842334279733,-0.95372491873940035,-0.9556790163461597,-0.94965216793794394,3
69,-1.5843823395605166,-1.0599268512545132,-1.0611591482141827,-1.052233877518429,3
70,-1.5526137613392388,-0.85991514396590896,-0.86206371635841283,-0.85589849166034038,3
71,-1.5574457117850438,-0.79004072743789144,-0.78904404416095109,-0.78112854639117835,3
72,-1.5654603168975516,-0.94309986361824549,-0.94436581967544753,-0.93619226882459072,3
73,-1.5714104973613874,-1.0305835980054525,-1.0331510391672523,-1.0269970341683574,3
74,-1.5136533559451411,-0.82490968253190333,-0.82494521157929901,-0.8154552160249412,3
75,-1.5332953093053332,-0.77561219429554173,-0.78214766906647382,-0.76982656941964356,3
76,-1.5692245259716251,-0.94720253361750872,-0.94822913609225601,-0.94128601225120567,3
77,-1.5784209393975033,-1.0479255130342437,-1.0485930851353089,-1.0420351709660216,3
78,-1.5514506525244978,-0.84986977330226166,-0.85690265473673255,-0.849783755608567,3
79,-1.5445224882823507,-0.78094903120433723,-0.78303776520122748,-0.77026787758729454,3
80,-1.5713076501189265,-0.95120796622389969,-0.94818425729554578,-0.94579259142086125,3
81,-1.5882493958770509,-1.0594481440896037,-1.0622399792349548,-1.0593808258945385,3
82,-1.5535823953682353,-0.86164671753897992,-0.86298747159069911,-0.85444367066698268,3
83,-1.526110961931965,-0.7527389675722107,-0.75868353818645773,-0.75625447331451467,3
84,-1.5647665654984055,-0.94931183706289113,-0.95530502637357417,-0.94300636612509903,3
85,-1.5644131449743122,-1.0429477064991302,-1.0490530928015891,-1.0473196492786552,3
86,-1.5081145644511493,-0.85497847632778001,-0.8535778838804472,-0.84960050052200009,3
87,-1.4994473468364797,-0.77611708075853225,-0.77837411024308589,-0.77309150188031528,3
88,-1.5009433067268219,-0.92994663628241236,-0.92942866017038139,-0.92867133047589567,3
89,-1.4784384601264877,-1.0340804042491274,-1.0270176036168497,-1.0243043063657415,3
90,-1.4155239969882869,-0.8157880671005423,-0.81465300753374525,-0.81241467754782082,3
91,-1.4116027121257275,-0.75488567001485163,-0.75626008316410354,-0.74933939872140831,3
92,-1.4035563178655499,-0.91099282447177776,-0.91256171240677397,-0.9063628286111689,3
93,-1.4005774877339061,-0.99973316516687227,-1.0056665160819418,-0.99738824803876103,3
94,-1.3562765055312873,-0.79384607540894925,-0.79406111964318593,-0.78650839214682111,3
95,-1.3512070714528903,-0.70716828941266385,-0.7100723215497905,-0.70073940178391869,3
96,-1.3953790271149673,-0.89222600764743587,-0.89898213650219339,-0.89161640399212139,3
97,-1.4076683376141279,-0.98540560931712062,-0.9917615689012117,-0.9869913268008832,3
98,-1.3858254532652698,-0.80030114233577554,-0.80123050741765056,-0.79086537532744261,3
99,-1.3848998280831208,-0.72497395200746095,-0.73254163910272918,-0.72231488330237792,3
100,-1.4233048583679289,-0.88814577704652764,-0.8896136876889259,-0.88544182954473427,3
101,-1.4494355377524797,-1.0012066856588593,-1.0097130875853171,-1.0029120799338493,3
102,-1.421515316349107,-0.80209255430446014,-0.80483203085364918,-0.80040585952809939,3
103,-1.4225400488739914,-0.72775269750377147,-0.73079510593075481,-0.72502257070389708,3
104,-1.4624634784474968,-0.90042760774623654,-0.9007698085711523,-0.89301886638931716,3
105,-1.4797904338773844,-1.0029980976275439,-1.0076150038391123,-0.99926941760086618,3
106,-1.4605617394368993,-0.82549684678886259,-0.82177003671204785,-0.81733264568732056,3
107,-1.4617809467475282,-0.74327702126579687,-0.74514884107858737,-0.74110787942480072,3
108,-1.4902602831599163,-0.91417921903820643,-0.91560973068334606,-0.91209983479063084,3
109,-1.5179318012315195,-1.0245062609509377,-1.0286145407997898,-1.0210244143061664,3
110,-1.502622521703731,-0.82966309508346547,-0.83470634986378134,-0.82576237966939836,3
111,-1.5118189351296092,-0.76429151782537774,-0.76648122911486605,-0.75803092568429598,3
112,-1.5265167410522205,-0.92284082680328727,-0.92411052276021521,-0.91870823760621723,3
113,-1.5530588094066156,-1.0329808737297259,-1.0364458908257308,-1.0317990654163556,3
114,-1.5336692992779186,-0.83517570727937618,-0.83876788096606014,-0.83335437611288465,3
115,-1.5566472431935736,-0.77799451042091161,-0.7808162647640694,-0.76544714684066706,3
116,-1.5992073020738069,-0.95190732747263473,-0.95406337966459032,-0.9495960694420561,3
117,-1.6327654223139065,-1.0550163629144653,-1.0525461591455378,-1.0494139931251341,3
118,-1.614815773579664,-0.87176314629741858,-0.87234470070478909,-0.86833739814853506,3
119,-1.6255455458931429,-0.79541870324367137,-0.80086586719437969,-0.79127115444769791,3
120,-1.6649715688031095,-0.9706330053999922,-0.97441591397269478,-0.96301482965842489,3
121,-1.6716398100143095,-1.0715093207054871,-1.0796753917568922,-1.0703948305871822,3
122,-1.6554703535495741,-0.89331618841752269,-0.89055427246997854,-0.88569427277622959,3
123,-1.6590531774869435,-0.80427104589477094,-0.81161433900648783,-0.79895290848460465,3
124,-1.6881346377551942,-0.97467957690336759,-0.97997340496531582,-0.97174375561857118,3
125,-1.7063741287181906,-1.0911512740656792,-1.0920544598494732,-1.0826654415877135,3
126,-1.6608801185030238,-0.890903953094346,-0.89273837390987798,-0.88870863195526895,3
127,-1.6623910379922693,-0.82497139087738003,-0.82686938998825155,-0.81884917502615484,3
128,-1.6809783396297702,-0.98264930321916522,-0.98419949165553222,-0.97897298178864944,3
129,-1.6972057645402563,-1.0913607084503272,-1.0923910508248003,-1.0870037252697056,3
130,-1.646401096714375,-0.8802115797781257,-0.88161217222545851,-0.87774324595906117,3
131,-1.6579349474689127,-0.81808623548208037,-0.81681653952515254,-0.81391624728775169,3
132,-1.6740950541843336,-0.99332671693648211,-0.99167181130779114,-0.98828159220630329,3
133,-1.6720399792849761,-1.0941170145482824,-1.095394190304662,-1.0840267650879249,3
134,-1.6359256375822542,-0.88423197198342007,-0.88566996342801152,-0.87340870217679489,3
135,-1.6376534712555995,-0.8077753319378973,-0.80931430067508681,-0.80287606329702688,3
136,-1.6486375567504366,-0.9761381377964512,-0.97555284348935478,-0.97244311686730611,3
137,-1.6369073612602913,-1.0721750228566893,-1.069110175031351,-1.0606187327037966,3
138,-1.6140285246873716,-0.87814341522972772,-0.87627159541693711,-0.8729299950118854,3
139,-1.6077922418945079,-0.80545659410786707,-0.80912356578906819,-0.80351558615014818,3
140,-1.6303251377427859,-0.97835589833388337,-0.98027633684311011,-0.97172879601966777,3
141,-1.6248069156972864,-1.0719842879706707,-1.0775548686123322,-1.0744937606867198,3
142,-1.5961461941481945,-0.86598874112069801,-0.87080012211801083,-0.8620955055060826,3
143,-1.5978067096264741,-0.79760280468357092,-0.79600025765104188,-0.78625968881505182,3
144,-1.6095350351667563,-0.97365484437848326,-0.97569495967893727,-0.96595439084294721,3
145,-1.6087103872772053,-1.0683191862393326,-1.0697983165809084,-1.0607309296955723,3
146,-1.5755094274609249,-0.86731640552337663,-0.87162663995742484,-0.86628045329931469,3
147,-1.5650844569751032,-0.78661123938928212,-0.78571179350521392,-0.78012251336492322,3
148,-1.5984368827302808,-0.96697912336783154,-0.96298678041048102,-0.95956290221146046,3
149,-1.5928214232919091,-1.0590591945181149,-1.0593452968471428,-1.0541973248745029,3
150,-1.5621486356903067,-0.85033726076799354,-0.85330861110018563,-0.85116003870768175,3
151,-1.5717115592893187,-0.78875046203247146,-0.79853590966517174,-0.78633074690984306,3
152,-1.5907139897963896,-0.96382638789893549,-0.96589642239719642,-0.96156748846451889,3
153,-1.593129965019292,-1.0636555312811911,-1.0660920759525858,-1.0562767091220786,3
154,-1.5566977318398727,-0.85732339345589126,-0.85972253913002739,-0.84649638374954017,3
155,-1.5488458123654394,-0.77972234409425667,-0.7813136714276081,-0.77240336033075785,3
156,-1.5695386775485969,-0.94745310689914097,-0.95020006324778172,-0.94010046403810954,3
157,-1.5800365760790727,-1.0395967563447639,-1.0432525083267874,-1.0356175030364538,3
158,-1.5580478356409064,-0.85644077712058941,-0.85728412450876978,-0.85298884967362498,3
159,-1.5591062272633236,-0.78486844611703355,-0.78628399816326988,-0.77901176314634424,3
160,-1.5807976456732842,-0.94050811310822768,-0.94916411102371978,-0.94478655839460624,3
161,-1.5893208771485086,-1.0560485752388014,-1.0503620577056383,-1.054997663415836,3
162,-1.5441896372067496,-0.85988148486837623,-0.85725420531096297,-0.85084214723098406,3
163,-1.5537039421093255,-0.78686929247036619,-0.78738726858239716,-0.78269930427603751,3
164,-1.5580646651896728,-0.93765082971767433,-0.9454541304956714,-0.93206715942697238,3
165,-1.5769287194068868,-1.0401166024066577,-1.0476169713068606,-1.0343758563274699,3
166,-1.5413155242674299,-0.85618272403950535,-0.86108386263023873,-0.85236054651968129,3
167,-1.5393502069614928,-0.77481933555366045,-0.77454445292381002,-0.77268011291047123,3
168,-1.5660792703021806,-0.94670512695396991,-0.94760831273776402,-0.9439263814576595,3
169,-1.5798421012933281,-1.0634273973979138,-1.0606430420520145,-1.0566843581921967,3
170,-1.5461512146129608,-0.84580076240053104,-0.84659923099200118,-0.83883706911098854,3
171,-1.542630099021068,-0.76376793186375802,-0.77024356823907647,-0.75480339222088288,3
172,-1.5744865648859034,-0.93856336525078299,-0.94012477338632761,-0.92942679022051844,3
173,-1.5809304121135521,-1.0498927002900436,-1.0537878058545218,-1.0504649049480994,3
174,-1.5498724148401868,-0.85983660607166601,-0.85919147336895596,-0.85216233183421097,3
175,-1.546478455838973,-0.78302467555218691,-0.78737978878294546,-0.77958396780440009,3
176,-1.5701819403014441,-0.95007103670723969,-0.95209993230851619,-0.94157772442982235,3
177,-1.5827143442827851,-1.0540252894871136,-1.0481854360651905,-1.0431047822876161,3
178,-1.5441952470563385,-0.84491066626577749,-0.85059344389921465,-0.84258818853602135,3
179,-1.5513459353321737,-0.77964380620001372,-0.7785498855302011,-0.77207424915488265,3
180,-1.5799486884355152,-0.94449858611571536,-0.94839369168019361,-0.94274457314428917,3
181,-1.5823197848617074,-1.0564711839078229,-1.0588104911863454,-1.0509211727146537,3
182,-1.5443242735968805,-0.84474237077811398,-0.85039896911347013,-0.84709102780595114,3
183,-1.5454088445173786,-0.79026138152171699,-0.7884344405056366,-0.78269182447658581,3
184,-1.5634314212962752,-0.94286424993551654,-0.94374499632095554,-0.93944972148581074,3
185,-1.5858334206541485,-1.052570468493756,-1.05590084919963,-1.0464819117400634,3
186,-1.5376205033382848,-0.84163077420620236,-0.84584003134765251,-0.83896796560139342,3
187,-1.5405937236203398,-0.77170399908202292,-0.7717582276280478,-0.76682342993978181,3
188,-1.576593998381423,-0.95244587303315786,-0.95714131713896922,-0.94908744307933979,3
189,-1.5757992696896785,-1.051070768703688,-1.0548611570758424,-1.0449186336546559,3
190,-1.5518134227979057,-0.85636971902579817,-0.86243022653154666,-0.85184070045778737,3
191,-1.5419943160676726,-0.77553739630102458,-0.77637700378947916,-0.76970689262841618,3
192,-1.5691871269743665,-0.95145105970608035,-0.94763823193557084,-0.94378426526807702,3
193,-1.5822543366165049,-1.043912600628401,-1.0443183797486562,-1.040681327265262,3
194,-1.5401711149513182,-0.84213566066919288,-0.84102304050075094,-0.8335862498958877,3
195,-1.5352213576641487,-0.76683464963895931,-0.77027348743688329,-0.75866296873796557,3
196,-1.5630275121258828,-0.94879573090072311,-0.95463184442292026,-0.94809636965198818,3
197,-1.5682970308396129,-1.0449335932535595,-1.0471831429386613,-1.0436096687506067,3
198,-1.5372315537667958,-0.85494107733052138,-0.85873146570267578,-0.84972765711267917,3
199,-1.5365826811643599,-0.77025665788811692,-0.76796970920575647,-0.76543218724176365,3
200,-1.5621710750886619,-0.93592673594405495,-0.94010607388769829,-0.93650642040156251,3
0,-1.5780656489235469,-1.039877248824203,-1.0481368173687544,-1.0404438436326702,3
1,-1.5381253898012752,-0.85314592546211088,-0.84866365564067325,-0.84380926579651316,3
2,-1.5366948781561356,-0.77042495337578043,-0.76734514595153858,-0.76410639278894787,3
3,-1.5726614938196861,-0.95686269460939299,-0.95951989336461319,-0.95197651561756302,3
4,-1.5739554991248319,-1.0388338168006894,-1.0430168946440586,-1.0355595345907032,3
5,-1.5503997407015324,-0.86200200801293625,-0.86002547100782167,-0.85333105049854074,3
6,-1.5341367867436506,-0.76971063252814209,-0.77392362956931804,-0.77074845470206688,3
7,-1.5631958076135464,-0.93888499662720648,-0.94656862061397629,-0.94096999072437082,3
8,-1.5760984616677471,-1.0559326383472998,-1.0560990638851004,-1.0537616265564409,3
9,-1.5389930465376738,-0.84230769605658218,-0.84818868837548966,-0.84244420239657591,3
10,-1.5426992871659964,-0.78584082004575595,-0.78961998871873273,-0.78116033553884812,3
11,-1.5530214104093569,-0.94191431540514936,-0.94669951710438116,-0.93755546227466502,3
12,-1.567259208665688,-1.045823689388313,-1.0449279834039706,-1.0389366640431503,3
13,-1.5356701456312514,-0.8420159838779655,-0.84298648785682495,-0.83649776183246605,3
14,-1.5453228268236838,-0.77904542224387685,-0.78246556054317162,-0.77237905098253978,3
15,-1.5678407630730586,-0.95793230593098755,-0.95325556132380551,-0.94750733544516597,3
16,-1.5645103823671844,-1.0444922850859084,-1.0411357250819533,-1.0364197115276499,3
17,-1.5297685838638517,-0.84059108208241462,-0.84554831916903583,-0.8364192239382231,3
18,-1.5364330851753258,-0.76864102120654743,-0.77436493773696902,-0.76111447300826363,3
19,-1.5506185248354949,-0.92994289638268657,-0.93279456992365117,-0.9244059748385578,3
20,-1.5818541673458384,-1.0582064973806198,-1.064768151449633,-1.0537504068572632,3
21,-1.5292730471501759,-0.85202769544408019,-0.85073556008879714,-0.84563807676245639,3
22,-1.5312177950076205,-0.76355475757938429,-0.77072227540398597,-0.75397500443160592,3
23,-1.5560544690870255,-0.94157024463037065,-0.94183764746076926,-0.9362464973706156,3
24,-1.5664065115281931,-1.0364515006753197,-1.0382298229949638,-1.0366366257117494,3
25,-1.529136540810182,-0.85883805284486259,-0.86408700211010059,-0.85419122743548748,3
26,-1.546067066869129,-0.77841711908993316,-0.78530040453536987,-0.77697538774561603,3
27,-1.5577355540137976,-0.93428118006467864,-0.93424939091700887,-0.92890507420876167,3
28,-1.5616437492273163,-1.0373640362084282,-1.0411432048814051,-1.0396958636874991,3
29,-1.5345388259641801,-0.82645052121895579,-0.82875990929967136,-0.83086547284532797,3
30,-1.4997671082630404,-0.74805661311543992,-0.74900467769594425,-0.73707065767073998,3
31,-1.5323266752763367,-0.91230926917527877,-0.91692243548712127,-0.90638339805966106,3
32,-1.5561909754270193,-1.0351612352698996,-1.0406532780173181,-1.0350733476263418,3
33,-1.5242391421191746,-0.85143305138766912,-0.85176777241313317,-0.84053311363666383,3
34,-1.5335589722360059,-0.77912770003784571,-0.78083496426269861,-0.77329532641537435,3
35,-1.5410612110860717,-0.93473370793150712,-0.93957874802635266,-0.93868865189159911,3
36,-1.5525314835452699,-1.0395518775480537,-1.0424933086824388,-1.0377511158300543,3
37,-1.5189789731547592,-0.84236005465274422,-0.84363723040912375,-0.83995716907888218,3
38,-1.5190051524528401,-0.76866720050462845,-0.76903184072789932,-0.75612170687424685,3
39,-1.5426188793218905,-0.94041087571535553,-0.94070445784383516,-0.93495623196519551,3
40,-1.5661914672939563,-1.0566020803982279,-1.0549696141678921,-1.0483612113523058,3
41,-1.5315917849802061,-0.84179158989441416,-0.84799421358974525,-0.83192012456801911,3
42,-1.5185788038840926,-0.76342012118925351,-0.7664213907192523,-0.75682480802270768,3
43,-1.5656978005301434,-0.94850775862183223,-0.95063015171625509,-0.94499786272911701,3
44,-1.557696285066676,-1.0343795962271958,-1.0331697386658816,-1.0291755257586681,3
45,-1.5361189335983538,-0.84973887681185667,-0.85501026547544978,-0.84736965033552736,3
46,-1.5303950170679324,-0.76715254111565701,-0.77263710406362385,-0.7608975588241641,3
47,-1.5541209409287584,-0.94224716648075046,-0.94455281466174024,-0.94100738972162945,3
48,-1.5684746760765911,-1.0432207191791176,-1.049438302473352,-1.0365880070153133,3
49,-1.5371361863237865,-0.84154849641223362,-0.84313982374558505,-0.83868934307181719,3
50,-1.5336749091275075,-0.7852573956885226,-0.78127253253062368,-0.77608529161086248,3
51,-1.5473330229263311,-0.93176422754917809,-0.9266835737716036,-0.92581591703520516,3
52,-1.5718667651279419,-1.0516953319579059,-1.0514653281247657,-1.0487987796202309,3
53,-1.5304791648117642,-0.85250640260898958,-0.84816998887686035,-0.84103800009965435,3
54,-1.5309952709739321,-0.7621186360846558,-0.76405403419278595,-0.75707538130433993,3
55,-1.5440325614182637,-0.92763163835210793,-0.93369962565730813,-0.92929028388052481,3
56,-1.5551999019996676,-1.043291777273909,-1.0408477528030624,-1.0400661137603586,3
57,-1.5361544626457495,-0.85244282431365004,-0.85417626783658396,-0.84654687239583915,3
58,-1.5209872993075433,-0.76958347593746301,-0.76982843936950651,-0.76274506928873653,3
59,-1.544672084271385,-0.93339108392992509,-0.93378190345127698,-0.92770456639676213,3
60,-1.5507905602228842,-1.0523572942093822,-1.0531146239038678,-1.045511407761204,3
61,-1.51468743821934,-0.83820128615759315,-0.83508781963581857,-0.83648280223356264,3
62,-1.5092103550708251,-0.75871158743440159,-0.76135382659071837,-0.75157398880760684,3
63,-1.5564714679064584,-0.95160065569511454,-0.95165862414086533,-0.94580568106990182,3
64,-1.5598224180608249,-1.0421473679577973,-1.0417864676342521,-1.0332707159584797,3
65,-1.5328708306864487,-0.84989221270061677,-0.85079165858468497,-0.84372698800254431,3
66,-1.5176737481504357,-0.76735823560057914,-0.77096162898644072,-0.76305174106625673,3
67,-1.5461381249639203,-0.93789018330012908,-0.94413768579217028,-0.93320221899376943,3
68,-1.5624440877686494,-1.0284742945600702,-1.0379119315182661,-1.0328967259858941,3
69,-1.5286971025923941,-0.84108474884622753,-0.84749680692620644,-0.83893991635344956,3
70,-1.5306792494470973,-0.77997291737588903,-0.78196067408018111,-0.7746678696147633,3
71,-1.5578944997521464,-0.94580007122031295,-0.94932118681220579,-0.94296335727825176,3
72,-1.5675397011451273,-1.0441743936092107,-1.0410908462852431,-1.0381400654015434,3
73,-1.5246561409386075,-0.84576710330299831,-0.84531270548630699,-0.83875666126688264,3
74,-1.5208059141708394,-0.76317328780734706,-0.76681408019046715,-0.76020567737488087,3
75,-1.5511103216494448,-0.93739277663659026,-0.94933614641110919,-0.93694585861935054,3
76,-1.5688000473527404,-1.0504686448478253,-1.0510539391549216,-1.0474112768219386,3
77,-1.5243980878575234,-0.84487326726851897,-0.84732851143854293,-0.83916057043727499,3
78,-1.523685636959748,-0.77020803919168079,-0.7723977504811691,-0.76513486521355811,3
79,-1.5451377017872541,-0.93336490463184407,-0.93645593175526354,-0.93139958732590711,3
80,-1.5546557465895556,-1.0404943322789693,-1.0453393723738147,-1.0359073452652077,3
81,-1.5268776413757654,-0.83899788479920023,-0.8409519824059597,-0.83222679634553931,3
82,-1.5280220506918771,-0.77849191708445031,-0.77927542607701705,-0.77363565729042716,3
83,-1.5422074903520464,-0.9348646044219121,-0.93362856756251689,-0.93402873683318344,3
84,-1.5524772549992449,-1.0290277997194968,-1.0318420742632028,-1.0264977575549556,3
85,-1.5149305317015207,-0.83933073587480145,-0.84589238994381455,-0.83919422953480771,3
86,-1.5354775407953698,-0.78254222848755162,-0.78427567201048554,-0.77148895484778623,3
87,-1.5532532841923599,-0.93775554690999818,-0.93524420424408639,-0.93117519334235588,3
88,-1.5565069969538541,-1.037580950392528,-1.036359873132036,-1.0339962565052956,3
89,-1.5166901545225355,-0.83510090928485903,-0.84214501041850753,-0.83040546517904767,3
90,-1.5221578879217361,-0.77438924708518708,-0.7809883001514587,-0.77053528041769315,3
91,-1.5540816719816368,-0.95041136758229261,-0.95344255631009833,-0.94317279166289969,3
92,-1.5446776941209737,-1.0383476298363281,-1.0372649288656932,-1.0351070067238746,3
93,-1.5260025048399153,-0.84828405581849897,-0.85118434805589982,-0.84435155125676209,3
94,-1.5330447360237009,-0.77382452222658293,-0.77876305981457483,-0.77389371037151122,3
95,-1.5429218111996847,-0.93509647820491515,-0.93602958318651597,-0.93188203439054251,3
96,-1.5576083974231185,-1.0359615738112324,-1.0353351406071518,-1.0358325472706906,3
97,-1.5302603806778017,-0.84576710330299831,-0.84466944273345979,-0.83800868132171158,3
98,-1.5193155641300859,-0.75796360748923053,-0.76184375345480548,-0.75798043703799689,3
99,-1.5589547613244263,-0.9458711293151042,-0.94234253392375977,-0.93700195711523837,3
100,-1.5695947760444846,-1.0464632122414341,-1.0486005649347605,-1.039591146495175,3
101,-1.5391725617245147,-0.85113385940960073,-0.85499530587654626,-0.84324828083763481,3
102,-1.5300303768446615,-0.76743303359509618,-0.76549763548696603,-0.75854142199687524,3
103,-1.5581843419809003,-0.93835767076586096,-0.94553640828964014,-0.93816132603025348,3
104,-1.5627582393456212,-1.0403335165907575,-1.038947883742328,-1.0359709235605472,3
105,-1.5396288294910692,-0.84787640674838072,-0.84818868837548966,-0.84087718441144255,3
106,-1.5321920388862058,-0.77679400260891196,-0.77957835795481123,-0.76909541902323886,3
107,-1.5629040954349296,-0.94873215260538357,-0.95231684649261583,-0.94826653508951453,3
108,-1.5594989167345383,-1.0385009657250883,-1.0424035510890184,-1.0358063679726095,3
109,-1.5318891070084115,-0.84418886561868745,-0.84702931946047455,-0.83860332537812254,3
110,-1.5260754328845696,-0.77712311378478727,-0.77813849656035694,-0.7670571736726477,3
111,-1.5609986165246064,-0.94211253009061968,-0.94657610041342799,-0.93506094915751947,4
112,-1.5648469733425114,-1.0512166247929964,-1.0581485289348691,-1.0492026887906232,4
113,-1.5246224818410747,-0.84858698769629326,-0.84797551409111593,-0.83954204020931222,4
114,-1.5129633444457209,-0.76214481538273682,-0.76679912059156374,-0.75916598525109302,4
115,-1.5651985239167419,-0.95924127083503696,-0.95754896620908736,-0.95569397594506322,4
116,-1.5621112366930483,-1.0405541706745829,-1.0377062370333441,-1.0364795499232635,4
117,-1.5255929858199342,-0.84458155508990229,-0.85062710299674738,-0.83621352945330096,4
118,-1.5223411430083029,-0.77114301412314468,-0.76788369151206171,-0.76632789322610595,4
119,-1.5529036035679924,-0.94370946727355987,-0.94743627735037472,-0.94307929416975322,4
120,-1.5649834796825051,-1.0492157784396636,-1.055021972764054,-1.0536643891635686,4
121,-1.528233355026388,-0.84408414842636348,-0.84207395232371629,-0.8408061263166513,4
122,-1.5252545248947442,-0.76744425329427379,-0.76982843936950651,-0.76487681213247405,4
123,-1.5482249890109476,-0.95241969373507684,-0.95151650795128284,-0.94605999425125997,4
124,-1.5603684434207996,-1.0483369020040878,-1.0499357091368908,-1.0460574331211789,4
125,-1.5265915390467375,-0.84899463676641151,-0.84735843063634975,-0.83766461054693286,4
126,-1.5234668528257855,-0.774572502171754,-0.77507551868488145,-0.77001917425552513,4
127,-1.5531915758468833,-0.94277075244237019,-0.94294839767934835,-0.94015469258413442,4
128,-1.5485297908386046,-1.0332725859083425,-1.033857880215439,-1.024294956616427,4
129,-1.512363090539721,-0.83221370669649875,-0.83988611098409094,-0.82863649260871819,4
130,-1.5253442824881649,-0.78530601438495862,-0.78570431370576221,-0.78172132049772636,4
131,-1.5654995858446732,-0.94756904379064255,-0.95943761557064433,-0.95092186389487177,4
132,-1.5660082122073895,-1.0369115083415998,-1.0425007884818904,-1.0372125702695312,4
133,-1.5270141477157593,-0.84554644921917288,-0.85150223953259752,-0.8422422478113798,4
134,-1.5379047357174498,-0.77219766584583582,-0.77431257914080698,-0.76451404185906613,4
135,-1.5484587327438135,-0.9526702670167092,-0.94632178723206983,-0.94311669316701185,4
136,-1.5543864738092941,-1.0293456911961945,-1.0323731400242744,-1.024164060126022,4
137,-1.5284259598622696,-0.84402057013102394,-0.84570165505779593,-0.83991977008162355,4
138,-1.527691069566139,-0.77485299465119306,-0.77350850069974808,-0.77293629604169223,4
139,-1.5580553154403582,-0.94478281849488033,-0.94711838587367703,-0.93798181084341248,4
140,-1.5656510517835702,-1.0480302302265676,-1.0485556861380503,-1.0391124393302655,4
141,-1.5306998188955896,-0.84785022745029981,-0.85153589863013013,-0.84470310183099251,4
142,-1.5286372641967805,-0.77067552665741279,-0.77391988966959224,-0.76096861691895534,4
143,-1.5611407327141889,-0.9512117061236256,-0.9535510134021481,-0.9423761930212925,4
144,-1.5607536530925628,-1.0294130093912599,-1.0396734242891439,-1.030290015876973,4
145,-1.5151474458856202,-0.84320153209106163,-0.84433285175813289,-0.83732801957160585,4
146,-1.525806160104308,-0.78152123586239308,-0.78206165137277917,-0.77178066702640302,4
147,-1.5508634882675385,-0.94372816677218918,-0.94361783973027646,-0.94145617768873202,4
148,-1.5654266578000189,-1.0440434971188057,-1.0460162942241946,-1.0367114237062665,4
